item_code,item_name,category,unit_of_measure,current_price,supplier_name,brand,notes,is_active,needs_pricing_review,price_last_updated_at
POOLAPOQUO,Pool as per Quote,"",Each,1.0,POOL,"","",true,false,2025-11-04 01:40:10 UTC
CRUSHERDUST,Crusher Dust,"",M3,333.83,Jopa Queensland,"","",true,false,2025-11-04 01:40:10 UTC
DRI,Document Registration New Dwelling - Ipswich,"",Each,120.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
DRCB,Document Registration Commercial - Brisbane,"",Each,137.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
PDSSI,Plumbing & Drainage Sewered Sites (New Dwelling) - Ipswich < 500m2 (House),"",Each,74.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
BPBDELV,Brisbane post and beams delv,"",Each,35.0,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
PSTSTIR,Post stirups as quoted,"",Each,45.0,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
SITEWELD,Site work as directed,"",Each,82.0,Harvey's Mechanical & Welding Services Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
BSACONTRAT,BSA One Pack Contract Kit,"",Each,10.0,PRELIM,"","",true,false,2025-11-04 01:40:10 UTC
HQ,Hire equipment as requested,"",Each,1.0,Dinkum Dunnies,"","",true,false,2025-11-04 01:40:10 UTC
WS99,Wet Seal Square 900 X 900,"",Each,250.0,Wayke Waterproofing. Ware,"","",true,false,2025-11-04 01:40:10 UTC
QHOP,Quote for Hang-on Platform,"",Each,1.0,SCAFFOLD,"","",true,false,2025-11-04 01:40:10 UTC
QP111,Quad Pine 11 X 11,"",lm,1.0818,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
QP1818,Quad Pine 18 X 18 Primed LOSP H3,"",lm,1.1909,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
SDP4211,Square Dressed Pine 42 X 11,"",lm,1.0636,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
SDP4218,Square Dressed Pine 42 X 18,"",lm,1.4,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
SDP6618,Square Dressed Pine 66 X 18,"",lm,2.7091,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
SDP9318,Square Dressed Pine 93 X 18,"",lm,3.23,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
MGP107035,Pine 70 X 35 MGP10,"",lm,1.8636,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
MGP109035,Pine 90 X 35 MGP10,"",lm,2.0455,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
MGP1019035,Pine 190 X 35 MGP10,"",lm,5.6545,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
MGP127035,Pine 70 X 35 MGP12,"",lm,2.4636,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
DECKBAL9019,Yellow Balau Batu 90 X 19 Decking Material,"",lm,4.2182,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
DECKM9019,Merbau 90 X 19 Decking Material,"",lm,3.6636,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
CUSHSTOP,Door Stop Cushion,"",Each,1.0545,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
WHR18,Wardrobe Hanging Rod 1800 X 19mm,"",Each,8.3727,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
WHR36,Wardrobe Hanging Rod 3600 X 19mm,"",Each,16.1,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
WHRE,Wardrobe Hanging Rod Ends,"",pairs,2.7545,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
WHRC,Wardrobe Hanging Rod Centres,"",Each,1.5,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
BNHG12100,Bolt & Nut Hex Galv M12 X 100 each,"",Each,1.4364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BNHG12130,Bolt & Nut Hex Galv M12 X 130 each,"",Each,1.3364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BNHG12140,Bolt & Nut Hex Galv M12 X 140 each,"",Each,1.1636,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BNHG12150,Bolt & Nut Hex Galv M12 X 150 each,"",Each,1.4636,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BCG12100,Bolt & Nut Cup Galv M12 X 100 each,"",Each,1.0,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BCG12130,Bolt & Nut Cup Galv M12 X 130 each,"",Each,1.1182,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BCG12140,Bolt & Nut Cup Galv M12 X 140 each,"",Each,1.1727,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
BCG12150,Bolt & Nut Cup Galv M12 X 150 each,"",Each,1.2273,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
480PBS,Gainsborough 60mm Backset Tubular Latch,"",Each,3.6273,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
480BCS,Gainsborough 60mm Backset Tubular Latch,"",Each,3.6273,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
L12100,Lintel Ingal 100 X 100 - 1200mm,"",Each,32.709,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L15100,Lintel Ingal 100 X 100 - 1500mm,"",Each,40.8909,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L18100,Lintel Ingal 100 X 100 - 1800mm,"",Each,49.0545,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L21100,Lintel Ingal 100 X 100 - 2100mm,"",Each,72.7909,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L24100,Lintel Ingal 100 X 100 - 2400mm,"",Each,65.4364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L21150,Lintel Ingal 150 X 100 - 2100mm,"",Each,93.9636,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L24150,Lintel Ingal 150 X 100 - 2400mm,"",Each,107.3909,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L27150,Lintel Ingal 150 X 100 - 2700mm,"",Each,120.8,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L30150,Lintel Ingal 150 X 100 - 3000mm,"",Each,134.2364,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L33150,Lintel Ingal 150 X 100 - 3300mm,"",Each,147.6545,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L36150,Lintel Ingal 150 X 100 - 3600mm,"",Each,161.0727,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
LF85900,Lintel Ingal Flat 85 X 900mm,"",Each,19.5818,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
LF851200,Lintel Ingal Flat 85 X 1200mm,"",Each,26.0909,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
FLRRD36922,Flooring GP Red Tongue 3600 X 900 X 22,"",shts,50.0,TIMBER FRAME,"","",true,false,2025-11-04 01:40:10 UTC
PD420,Honeycomb Core 2040 X 420 X 35,"",Each,30.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
PD520,Honeycomb Core 2040 X 520 X 35,"",Each,30.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
PD620,Honeycomb Core 2040 X 620 X 35,"",Each,30.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
PD920,Honeycomb Core 2040 X 920 X 35,"",Each,33.6,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
NO.7GC,Corinthian Honeycomb Core No.7 External 2040 X 820 1/2Glass Glazed Clear,"",Each,190.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
NO.7GO,Corinthian Honeycomb Core No.7 External 2040 X 820 1/2Glass Glazed Obscure,"",Each,193.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
PD720,Honeycomb Core 2040 X 720 X 35,"",Each,38.5,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
PD820,Honeycomb Core 2040 X 820 X 35,"",Each,30.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
PBR,Painting to Ballustrade as required,"",Sqm,40.0,PAINTER,"","",true,false,2025-11-04 01:40:10 UTC
PEB,Painting required to external Brickwork,"",Sqm,10.0,PAINTER,"","",true,false,2025-11-04 01:40:10 UTC
PH,Internal Walls upto 2.4 House 3 Coates,"",Sqm,32.0,MI Painting and Decorating Services Marko Lvanovic,"","",true,false,2025-11-04 01:40:10 UTC
KITCHQUOTE,Kitchen as per Quote,"",Each,1.0,Tekna Admin,"","",true,false,2025-11-04 01:40:10 UTC
PTB,Painter to Gable Timber Battens,"",lm,2.5,PAINTER,"","",true,false,2025-11-04 01:40:10 UTC
CWINS,Contract Works Insurance,"",Each,1.0,Tekna Insurance,"","",true,false,2025-11-04 01:40:10 UTC
ROOFTILE,Roof tiles as per quote,"",Each,1.0,Joii Roofing,"","",true,false,2025-11-04 01:40:10 UTC
CONBLEND,Concrete Blend,"",M3,52.0,LANDSCAPING,"","",true,false,2025-11-04 01:40:10 UTC
PEAGRAVEL,5mm Pea Gravel,"",M3,50.0,LANDSCAPING,"","",true,false,2025-11-04 01:40:10 UTC
TILERALIANG,"Aluminium Angle Per House Mill Finish on Floor Bright Silver to Shower,Bath Hobs NA Niches","",Each,120.0,Alex Wang Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TILERQUOTE,Tiling as Quoted,"",Each,1.0,Alex Wang Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TRW,Std Rate Walls,"",Sqm,60.0,Alex Wang Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TRWF,Std Rate Wet Floor Tiling up to 450mm Square or 600mm x 300mm,"",Sqm,54.0,Alex Wang Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
STAMPDUTY,Stamp Duty,"",Each,1.0,LEGAL,"","",true,false,2025-11-04 01:40:10 UTC
WCFRESHWATER,Fresh water flush chemical toilet,"",weeks,47.5,Dinkum Dunnies,"","",true,false,2025-11-04 01:40:10 UTC
RENCEMLOW,Solid cement render,"",Sqm,37.0,RENDER,"","",true,false,2025-11-04 01:40:10 UTC
20MPA20100,N20 Mpa 20/100,"",M3,264.0,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"","",true,false,2025-11-04 01:40:10 UTC
25MPA20100,N25 Mpa 20/100,"",M3,283.0,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"","",true,false,2025-11-04 01:40:10 UTC
32MPA20100,N32 Mpa 20/100,"",M3,276.0,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"","",true,false,2025-11-04 01:40:10 UTC
40MPA2080,N40 Mpa 20/80,"",M3,290.0,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"","",true,false,2025-11-04 01:40:10 UTC
PLSL,Portable Long Service Leave,"",/1000,1.0,PLSL,"","",true,false,2025-11-04 01:40:10 UTC
FENPOOL,Pool Fencing as Quoted,"",Each,1.0,POOL,"","",true,false,2025-11-04 01:40:10 UTC
SIGNSBLD,Builders Signs,"",Each,1.0,PRELIM,"","",true,false,2025-11-04 01:40:10 UTC
DELVPRE,Delivery charge,"",Each,45.4545,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
FIXOUTQUOTE,Fixout as per quote,"",Each,1.0,Pre Hung Doors (PHD),"","",true,false,2025-11-04 01:40:10 UTC
BATTR1.5W,Supply and install R1.5 Wall Batts,"",Sqm,5.44,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
BATTR2.5W,Supply and install R2.5 Wall Batts,"",Sqm,14.47,Austral Insulation,"","",true,false,2025-11-04 01:40:10 UTC
PRELIMAGRRE,Preliminary Agreement Packs,"",Each,77.0,PRELIM,"","",true,false,2025-11-04 01:40:10 UTC
RESBUILDCON,Residential Building Contracts,"",Each,9.0,PRELIM,"","",true,false,2025-11-04 01:40:10 UTC
RESBUILDSPEC,Residential Building Spec,"",Each,25.0,PRELIM,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCBUILDLOG,Logan City Council Building Search - Logan,"",Each,59.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCPLANLOG,Logan City Council Town Planning - Logan,"",Each,59.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCRATESLOG,Logan City Council Rates Search - Logan,"",Each,59.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCBUILD,Brisbane City Council Building Search - Brisbane,"",Each,40.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCRATES,Brisbane City Council Rates Search - Brisbane,"",Each,40.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCPLAN,Brisbane City Council Rates Planning - Brisbane,"",Each,40.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SJGPURCH,Professional costs purchase,"",Each,500.0,LEGAL,"","",true,false,2025-11-04 01:40:10 UTC
SJGSALE,Professional costs-sale,"",Each,1.0,LEGAL,"","",true,false,2025-11-04 01:40:10 UTC
SJGSETTLE,Settlement notice,"",Each,1.0,LEGAL,"","",true,false,2025-11-04 01:40:10 UTC
FDG,Double gate set with hinges,"",Each,625.0,Joii Landscaping,"","",true,false,2025-11-04 01:40:10 UTC
FSG,Single gate with hinges,"",Each,258.5,Joii Landscaping,"","",true,false,2025-11-04 01:40:10 UTC
S20MPA10150,S20 Mpa 10/150 Coremasta,"",M3,190.0,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"","",true,false,2025-11-04 01:40:10 UTC
S20MPA10150BF,S20 Mpa 10/150 Blockfill,"",M3,141.0,ReadyMix Concrete (Was Excel Concrete Pty Ltd),"","",true,false,2025-11-04 01:40:10 UTC
CARPETQUOTED,Carpets as per Quote,"",Each,1.0,FLOOR COVERING,"","",true,false,2025-11-04 01:40:10 UTC
SKIP3MTR,3 Cubic Metre Skip,"",Each,319.0,Tekna Site,"","",true,false,2025-11-04 01:40:10 UTC
SKIP6MTR,6 Cubic Metre Skip,"",Each,519.0,United Waste Services,"","",true,false,2025-11-04 01:40:10 UTC
TRUSSQUOTE,Trusses as per quote,"",Each,1.0,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
CC4,4 mtres x 7 Cross cuts no more than 1m apart plus ECU,"",Each,170.0,Logan Concrete Sawing and Drilling,"","",true,false,2025-11-04 01:40:10 UTC
DLEC,"Exposed Concrete - (Supply, Prep, Steel, Pour)","",Sqm,80.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:10 UTC
DLBFC,"Broomed Finish Concrete - (Supply, Prep, Steel, Pour)","",Sqm,65.0,DRIVEWAY,"","",true,false,2025-11-04 01:40:10 UTC
CONIBEX,Internal Beams over 300 in depth - extra,"",lm,5.0,CONCRETOR,"","",true,false,2025-11-04 01:40:10 UTC
CONPIERS,Piers for posts,"",Each,7.0,CONCRETOR,"","",true,false,2025-11-04 01:40:10 UTC
DRB,Document Registration - New Dwelling Brisbane,"",Each,250.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
PIBR,Property Information CITEC - Brisbane,"",Each,20.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
PDSSB,Plumbing & Drainage - Sewered sites (New Dwelling) - Brisbane < 500m2,"",Each,433.2,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
WCI,Water Connection - Ipswich,"",Each,680.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
WCB,Water Connection - Brisbane,"",POA,460.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
RCI,Relaxation Council - Ipswich,"",Each,285.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
RCB,Relaxation Council - Brisbane,"",Each,450.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
RFB,Nomination of Road Frontage - Brisbane,"",Each,210.7545,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
BOSB,Build over Sewer - Brisbane,"",Each,170.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
BOSWB,Build over Storm Water - Brisbane,"",Each,410.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
BOSWI,Build Over Storm Water - Ipswich,"",Each,125.0,Fluid Building Approvals,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCBUILDRED,Redlands City Council Building Search - Redlands,"",Each,58.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCRATEPLANIPS,Redlands City Council Rates & Planning - Ipswich,"",Each,58.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCBUILDIPS,Ipswich City Council Building Search - Ipswich,"",Each,230.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SOLDEPLNDSSRCH,Ipswich Department of Lands Search - Plan,"",Each,110.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SOLTTLSOFF,Titles Office Search,"",Each,125.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SOLCNTMLNDSRCH,Contaminated Land Search,"",Each,90.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SOLLNDTAXSRCH,Land Tax Search,"",Each,1.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SOLMNRDSSRCH,Main Roads Search,"",Each,1.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SOLSETTBNOTICE,Settlement Notice,"",Each,1.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCPLANRED,Redlands City Council Town Planning - Redlands,"",Each,31.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
CFOLL,Carpenter Fitoff Labour,"",Sqm,1.0,Tekna Carpentry,"","",true,false,2025-11-04 01:40:10 UTC
CEF,External Footings,"",lm,12.0,CONCRETOR,"","",true,false,2025-11-04 01:40:10 UTC
CONMS,Pour Main Slab,"",Sqm,6.0,CONCRETOR,"","",true,false,2025-11-04 01:40:10 UTC
LANDDEP,Land Deposit - Spec Homes Only,"",Each,1.0,LAND,"","",true,false,2025-11-04 01:40:10 UTC
KITBB,Kitchen Breakfast Bar (no tops) - soft close,"",lm,585.0,Tekna Kitchen Material,"","",true,false,2025-11-04 01:40:10 UTC
KITHC,Kitchen High Change - soft close,"",lm,425.0,Aspect Joinery Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
KITB,Kitchen Bench (no tops) - soft close,"",lm,544.5,Tekna Kitchen Material,"","",true,false,2025-11-04 01:40:10 UTC
KITWO,Kitchen Wall Oven,"",Each,880.0,Tekna Kitchen Material,"","",true,false,2025-11-04 01:40:10 UTC
KITOH,Kitchen Overhead - soft close,"",lm,528.0,Tekna Kitchen Material,"","",true,false,2025-11-04 01:40:10 UTC
SEABCCRATESLOGVAC,Logan City Council Rates Search - Logan Vacant land,"",Each,59.0,SEARCHES,"","",true,false,2025-11-04 01:40:10 UTC
BOBCAT,Bobcat - Cross Flow Buckets,"",hours,90.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
BOBEXC1540,Bobcat & Excavator 1540 wide,"",hours,105.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
EXC1000/1450,Bobcat & Excavator 1000 or 1450 wide,"",hours,128.0,Tekna Site,"","",true,false,2025-11-04 01:40:10 UTC
1.5TEXC,Excavator 1.5 Tonne,"",hours,85.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
1.5TRB,Rockbreaker - 1.5 Tonne,"",hours,115.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
1.5TPHB,Post Hole Borer - 1.5 Tonne,"",hours,100.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
TIPPER6M,6m Tipper,"",hours,70.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
TIPPER10M,10m Tipper,"",hours,80.0,MACHINERY,"","",true,false,2025-11-04 01:40:10 UTC
SURCONTOUR,Contour,"",Each,420.0,Survey Mark,"","",true,false,2025-11-04 01:40:10 UTC
TM511,Trench Mesh 5-TM 11 6000 X 400mm D500L,"",Each,41.2545,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TM412,Trench Mesh 4-TM 12 6000 X 300mm D500L,"",Each,35.4273,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
F52,Mesh Sqre 6000x2400mm D500L SL52,"",shts,22.0545,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
F62,Mesh Sqre 6000x2400mm D500L SL62,"",shts,66.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
F72,Mesh Sqre 6000 X 2400mm D500L SL72,"",shts,76.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
F82,Mesh Sqre 6000 X 2400mm D500L SL82,"",shts,102.5,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
F92,Mesh Sqre 6000 X 2400mm D500L SL92,"",shts,114.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
6METRELONG,D Bar 12 X 6000mm D500N,"",Each,9.91,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
SMDBAR16X6000,D Bar 16 X 6000mm D500N,"",Each,20.3636,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CB12X500X500,Corner Bar 12 X 500 X 500mm D500N,"",Each,1.2273,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CNRBARY12,Corner Bar 12 X 600 X 600mm D500N,"",Each,2.5909,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
CB16X600X600,Corner Bar 16 X 600 X 600mm D500N,"",Each,4.7091,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
STR10X1000X200,Starter R10 X 1000 X 200mm Hooked,"",Each,1.1091,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
STR12X800X200,Starter 12 X 800 X 200mm D500N,"",Each,1.2273,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
STARTERBARS,Starter Bar N12 X 1000 X 200mm Hooked,"",Each,2.6909,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
STR12X1200X150,Starter 12 X 1200 X 150mm D500N,"",Each,1.6636,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
R12TMZCAGE400,R12TM Z Cage 400 Deep,"",Each,95.5273,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
R11TMZCAGE300,R11TM Z Cage 300 Deep,"",Each,51.8545,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
R11TMZCAGE400,R11TM Z Cage 400 Deep,"",Each,52.9091,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
MESHCHAIRS,Slab on Ground SPCR 50-65mm PK100,"",Pkt,16.0,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TMCHAIRS,Trench Mesh Plastic Support 65mm Pkt 20,"",Pkt,7.6091,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
BLACKPLASTIC,Film IND Black 200um 50000 X 4000mm,"",Roll,82.9545,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TAPE,Tape Poly Black 30000x48mm,"",Roll,4.1636,Ausreo Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
L18150,Lintel Ingal 150 X 100 - 1800mm,"",Each,55.3182,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
L40150,Lintel Ingal 150 X 100 - 4000mm,"",Each,178.9818,Bunnings,"","",true,false,2025-11-04 01:40:10 UTC
WCDELIVERY,Delivery of toilet on site,"",Each,50.0,Dinkum Dunnies,"","",true,false,2025-11-04 01:40:10 UTC
WCPICKUP,Pick up of toilet from site,"",Each,50.0,Dinkum Dunnies,"","",true,false,2025-11-04 01:40:10 UTC
PLSR2127,"Panel Lift 2135 X 2750 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1202.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2130,"Panel Lift 2135 X 3050 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1202.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2224,"Panel Lift 2285 X 2450 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1307.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2227,"Panel Lift 2285 X 2750 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1359.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2230,"Panel Lift 2285 X 3050 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1359.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2424,"Panel Lift 2440 X 2450 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1307.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2427,"Panel Lift 2440 X 2750 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1359.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
PLSR2430,"Panel Lift 2440 X 3050 Statesman -includes motor with 1 wall and 2 remote control openers,Side track seals included.","",Each,1359.0,Sunstate Garage Doors (Travis Voigt TA),"","",true,false,2025-11-04 01:40:10 UTC
TMRETAINOVER1MET,Termi Mesh Retaining walls (brick stepdown) Over 1m high Termimesh,"",Sqm,55.0,TERMITE PROTECTION,"","",true,false,2025-11-04 01:40:10 UTC
TMXTRAWIDE,Extra width mesh per 100mm,"",Each,3.0,TERMITE PROTECTION,"","",true,false,2025-11-04 01:40:10 UTC
TMPERIM,Termi Mesh Perimeter Mesh (Max 250mm),"",lm,16.5,Bittn Australia Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TMPENDRAIN,Termi Mesh Penetrations - Drainage/Services,"",Each,16.0,Bittn Australia Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TMSFSC,Termi Mesh Penetration - Collars,"",Each,16.0,TERMITE PROTECTION,"","",true,false,2025-11-04 01:40:10 UTC
TMCONJNT,Termi Mesh Construction Joint,"",lm,18.0,TERMITE PROTECTION,"","",true,false,2025-11-04 01:40:10 UTC
TMISOPIER,Termi Mesh Piers Including one Rod up to 700 X 350 (Isolated & Engaged),"",Each,22.0,Bittn Australia Pty Ltd,"","",true,false,2025-11-04 01:40:10 UTC
TMSTRIPSHIELD,Termi Mesh Strip shield (antcap max 350mm),"",lm,22.6,TERMITE PROTECTION,"","",true,false,2025-11-04 01:40:10 UTC
TMRETAINTO1MET,Termi Mesh Retaining walls (brick stepdown) Under 1m high Termimesh,"",Sqm,65.0,TERMITE PROTECTION,"","",true,false,2025-11-04 01:40:10 UTC
